predict,label,score,Subject
"Câu tục ngữ ""Ăn quả nhớ kẻ trồng cây"" nói về việc ghi nhớ và đánh giá những đóng góp của người khác, không trực tiếp nói về kinh nghiệm trong lao động sản xuất.","Ăn kĩ no lâu, cày sâu tốt lúa",0.0,literature
Thuyết minh],Miêu tả,0.0,literature
Hãy biết biết quý trọng con người hơn của cải,Đừng nên coi trọng của cải,0.3332999944686889,literature
Người ta là hoa của đất,"Người làm ra của, của không làm ra người",0.3528999984264374,literature
"Dù khó khăn, chúng ta vẫn phải giữ gìn phẩm giá và trong sạch]","Khi đói cần giữ cho quần áo sạch sẽ, thơm tho",0.1378999948501587,literature
Mô tả một hiện tượng thiên nhiên.,Gia đình là điểm tựa của mỗi người. Ý kiến của em về vấn đề này,0.0,literature
Xác định mối quan hệ giữa câu tục ngữ và thực tế cuộc sống],Vì sao nhân dân ta lại khuyên phải thương người như thể thương thân?,0.0,literature
Thơ,Thuyết minh,0.4000000059604645,literature
Lòng yêu nước có thể biểu hiện rõ ràng hoặc âm thầm kín đáo,Ca ngợi lòng yêu nước là các thứ của quý,0.1429000049829483,literature
Giúp người đọc nhận thức được tinh thần yêu nước của nhân dân ta.,"Bố cục chặt chẽ, rành mạch",0.0,literature
"Tất cả các câu đều đặc biệt vì chúng đều có cấu trúc và nội dung đơn giản, gần gũi với cuộc sống của trẻ em]",Hai,0.0,literature
"Chứng minh mối quan hệ giữa việc ăn quả và nhớ người trồng cây, hoặc chỉ ra ý nghĩa của câu tục ngữ này.]",Giải thích câu tục ngữ,0.1934999972581863,literature
Nguyễn Văn Đạo,Hoài Thanh,0.0,literature
"Thể hiện sự tự hào, yêu mến và khát vọng bảo vệ tiếng Việt",Tự sự,0.0869999974966049,literature
"Hôm sau, mới tờ mờ sáng]",Không có,0.0,literature
Câu mở rộng thành phần],Câu rút gọn,0.4000000059604645,literature
Thảo luận,Phân tích,0.0,literature
Thầy giáo đã được học sinh khen,Nó được mẹ dắt đi chơi,0.1176000013947486,literature
Công dụng của văn chương],Nguồn gốc của văn chương,0.4614999890327453,literature
18,7,0.0,literature
9,11,0.0,literature
7,6,0.0,literature
Bà mẹ uống nước mưa trong cái sọ dừa rồi bà có mang.,Bà mẹ uống nước mưa trong bầu nước rồi bà có mang.,0.7742000222206116,literature
Lê Lợi,Nghĩa quân Lam Sơn,0.0,literature
Giải thích nguồn gốc tên gọi Hồ Gươm và ý nghĩa của nó],Về mối quan hệ giữa Lê Lợi và Lê Thận,0.0689999982714653,literature
Màu sắc,Đi đứng,0.0,literature
"Cảm giác vui vẻ, hứng khởi và phấn chấn như trong dịp Tết nguyên đán.",Vui vì thấy cảnh vật có sự thay đổi,0.0,literature
"trời đất, không gì, hạt gạo]",1,0.0,literature
"Bánh chưng và bánh giầy được làm từ gạo và các nguyên liệu khác, không liên quan đến Lang Liêu nằm mộng thấy vị thần.]",Lang Liêu lên ngôi vua.,0.1080999970436096,literature
Từ đơn là từ gồm một tiếng.,Từ đơn là từ có nhiều hơn hai tiếng,0.666700005531311,literature
"Bất chấp, dũng cảm.","Tinh tế, vị tha.",0.0,literature
Ăn quả nhớ kẻ trồng cây,"Có công mài sắt, có ngày nên kim.",0.0,literature
"Xác định cảm xúc, thái độ của vua quan khi nghe sứ thần trình bày mục đích cuộc đi sứ.",Xác định cách thức.,0.2308000028133392,literature
So sánh],Ẩn dụ,0.0,literature
"Bức chân dung của con người Việt Nam kiên cường, bất khuất","Bức chân dung của con người Việt Nam chịu thương, chịu khó.",0.6875,literature
Hình ảnh],Nhân hóa,0.0,literature
Dế Mèn và Dế Choắt cùng ăn uống.,Dế Choắt bị chị Cốc mổ.,0.3635999858379364,literature
Cụm tính từ (đẹp rạng ngời là cụm tính từ mở rộng vị ngữ),Cụm động từ,0.3332999944686889,literature
Người chơi bóng đá giỏi.,Đôi chân,0.0,literature
"Dựa trên mối quan hệ tương đồng giữa các sự vật, hiện tượng.","Dựa trên mối quan hệ tương phản giữa các sự vật, hiện tượn",0.800000011920929,literature
Lầm lũi,Bữa tối,0.0,literature
"Văn miêu tả không chỉ bộc lộ rõ tâm trạng của người, vật được miêu tả mà còn giúp người đọc hình dung được những đặc điểm nổi bật của một sự vật, sự việc, con người.",Bộc lộ rõ năng lực quan sát của người viết,0.2000000029802322,literature
Màu xanh lá cây],Màu xanh lá mạ,0.7272999882698059,literature
Nguyễn Huy Tưởng,Nguyễn Duy,0.571399986743927,literature
Sáng,Tối,0.0,literature
Trăng bập bùng như [ánh đèn] đêm đông.,Trăng sáng dịu dàng như ánh sáng của ngọn đèn đường,0.4000000059604645,literature
"Lời người em, ngôi thứ nhất","Lời người dẫn truyện, ngôi thứ hai",0.625,literature
Tả cảnh sông nước miền Tây,Tả cảnh quan vùng cực nam của Tổ quốc,0.3528999984264374,literature
"Nhân hóa thiên nhiên (nhân hóa chòm sao, sao)",Cả 3 đáp án trên,0.0,literature
Trong thời kì kháng chiến chống thực dân Pháp ở Việt Nam (1946-1954),Khi đất nước hòa bình,0.0,literature
Thể bát nhã,Thể tứ tuyệt,0.4000000059604645,literature
Ẩn dụ chuyển đổi cảm giác,Ẩn dụ phẩm chất,0.4000000059604645,literature
Biểu cảm kết hợp với tự sự và miêu tả,Biểu cảm,0.5,literature
"Biểu tượng sự kiên cường, quyết tâm và lòng yêu nước của người lao động trước thiên tai","Bố là người dũng cảm, can trường",0.0666999965906143,literature
Phép hoán dụ lấy cái cụ thể để gọi tên cái trừu tượng,Phép hoán dụ lấy vật chứa đựng để gọi vật bị chứa đựng,0.4571000039577484,literature
"Lấy cụ thể để chỉ trừu tượng (hoán dụ ở đây là lấy cụ thể để chỉ trừu tượng, cụ thể là ""trái tim lớn lao"" và ""khối óc lớn"" để chỉ trừu tượng là ""con người"")",Lấy dấu hiệu để gọi đối tượng,0.1569000035524368,literature
Thể tự sự,Thể truyện ngắn,0.4444000124931335,literature
"Đi học là động từ trong câu ""Đi học là niềm vui của trẻ em"".",Nắng e ấp trên các cành cây còn ướt đẫm hơi sương.,0.0526000000536441,literature
Bình dị],Giản dị,0.3332999944686889,literature
"Câu kể hoặc câu hành động, vì nó mô tả một hành động cụ thể của nhân vật.]",Có một con ếch sống lâu trong giếng cạn,0.1176000013947486,literature
Thiếu tính từ hoặc trạng ngữ để mô tả tính từ,Thiếu cả chủ ngữ và vị ngữ,0.3000000119209289,literature
"Câu chuyện thường có yếu tố siêu nhiên, kì ảo, hoặc không thể xảy ra trong thực tế",Nhân vật xuất hiện theo hàng trạng nhân vật,0.0,literature
"Đề cao vai trò của thần linh trong việc cứu giúp con người và bài học nhân sinh về chính – tà, thiện ác]","Ca ngợi tinh thần khảng khái, cương trực, dám đấu tranh chống lại cái ác trừ hại cho dân",0.1176000013947486,literature
Truyện cổ,Cổ tích,0.0,literature
Thần thoại về các vị thần; Thần thoại về các vị anh hùng; Thần thoại về các hiện tượng thiên nhiên,Thần thoại suy nguyên; Thần thoại về các vị anh hùng,0.6111000180244446,literature
Thời gian tuần hoàn,Thời gian cụ thể,0.6000000238418579,literature
Các vị thần hoặc các nhân vật siêu nhiên khác,Bán thần,0.1429000049829483,literature
"Câu chuyện phức tạp, đa dạng và phong phú","Giá trị nội dung, tư tưởng",0.0,literature
Truyện cổ,Truyện thơ,0.571399986743927,literature
Văn bản thần thoại,Truyện ngụ ngôn,0.0,literature
"Ông Đếm sao, ông Tát bể, ông Kể sao, ông Đào sông, ông Xây rú, ông Trụ Trời","Ông Tát bể, ông Kể sao, ông Đào sông, ông Xây rú, ông Trụ Trời",0.8999999761581421,literature
Ngọc Hoàng,Trời,0.0,literature
Đều mang tính giáo dục và có thể có yếu tố huyền bí,"Đều sử dụng ngôn ngữ có vần, nhịp",0.2856999933719635,literature
Thần thoại,Truyện thơ,0.0,literature
Khi ra tù,Trong tù ở Thái Lan,0.3332999944686889,literature
Những người đàn ông,Chiếc lư đồng mắt cua,0.0,literature
"Sử dụng ngôn ngữ nghệ thuật, hình ảnh, chi tiết để thể hiện nội dung và tạo ra hiệu ứng nghệ thuật","Khắc họa tính cách nhân vật - nhân vật được dựng lên bằng bút pháp lý tưởng hóa cảm hứng lãng mạn, ngôn ngữ giàu tính tạo hình",0.1090999990701675,literature
"Thể hiện quan niệm về cái đẹp, khẳng định sự bất tử của cái đẹp]","Khắc họa thành công hình tượng Huấn Cao – một con người tài hoa, có cái tâm trong sáng và khí phách hiên ngang bất khuất",0.0869999974966049,literature
So sánh,Chứng minh,0.0,literature
"Bài văn nghị luận tác phẩm phải có sự khách quan, không được mang tính cá nhân quá mức và không được chỉ trích tác giả.","Bài nghị luận về một tác phẩm truyện ( hoặc đoạn trích) cần có bố cục mạch lạc, có lời văn chính xác, gợi cảm",0.2856999933719635,literature
5 phần,5 phần,1.0,literature
Tóm tắt nội dung chính của tác phẩm (hoặc đoạn trích) để giúp người đọc hiểu rõ hơn về nội dung và ý nghĩa của tác phẩm.,Khẳng định giá trị của tác phẩm,0.1622000038623809,literature
"Ba nhóm: thần thoại phương Đông, thần thoại phương Tây và thần thoại Ấn Độ]",1,0.0,literature
"Thần thoại suy nguyên, thần thoại sáng tạo, thần thoại địa lý","Thần thoại sáng tạo, thần thoại anh hùng",0.6086999773979187,literature
"Người mới tham gia một lĩnh vực hoặc hoạt động nào đó, thường trong bối cảnh quân sự hoặc thể thao.",Con người mới,0.0768999978899955,literature
Bốn,Bốn,1.0,literature
vững âu vàng,Ngựa đá,0.0,literature
"Thi nhân, hậu đãi","Hậu tạ, cường quốc, thiên thư, tái phạm",0.0,literature
Là những từ được cấu tạo bằng cách kết hợp yếu tố Hán Việt và yếu tố Việt,Cả A và B đều đúng,0.0644999966025352,literature
"Bài văn nghị luận tác phẩm truyện hoặc đoạn trích không phải là trình bày những nhận xét, đánh giá của mình về tác giả, thời gian, địa điểm sáng tác tác phẩm","Những nhận xét, đánh gái phải xuất phát từ nội dung và tính cách, số phận nhân vật, và nghệ thuật trong tác phẩm",0.1639000028371811,literature
5 phần,5 phần,1.0,literature
"Tạo sự tò mò, thu hút người đọc và dẫn dắt người đọc vào nội dung của bài viết.",Tất cả các phương án trên,0.0666999965906143,literature
"Tóm tắt lại nội dung và ý nghĩa của tác phẩm, đồng thời nêu được ý kiến đánh giá của người viết về tác phẩm.",Nêu các luận điểm chính về nội dung và nghệ thuật,0.1579000055789947,literature
Trình bày rõ ý kiến của tác giả,Vận dụng các phép lập luận phù hợp,0.0,literature
Giới thiệu về tác phẩm Lão Hạc,Giới thiệu về Lão Hạc,0.8888999819755554,literature
"Mô tả tác phẩm (tác giả, thời gian, địa điểm, bối cảnh, nhân vật, cốt truyện,...)","Phân tích, chứng minh bằng các luận cứ tiêu biểu và xác thực",0.0,literature
"Có tính khoa học, khách quan và phù hợp với nội dung của bài viết.",Phải tìm những nhận xét của các chuyên gia để đưa vào bài làm,0.1289999932050705,literature
"Cảm hứng, ý nghĩa, giá trị nghệ thuật, chủ đề, vấn đề tác phẩm]",Chủ đề,0.1053000018000602,literature
"Tóm tắt lại nội dung và nghệ thuật của tác phẩm, nêu ý nghĩa của tác phẩm",Giới thiệu tác phẩm và ý kiến đánh giá sơ bộ,0.2000000029802322,literature
"Một trong những nhà văn hóa, chính trị nổi tiếng của Việt Nam, được biết đến với vai trò là nhà thơ, nhà sử học và nhà chính trị trong thời kỳ nhà Hồ và nhà Lê sơ thế kỷ 15.",Hy Văn,0.0408000014722347,literature
Nguyễn Trãi đỗ tiến sĩ dưới triều Trần,Thân mẫu là Trần Thị Thái - con quan Tư đồ Trần Nguyên Đán,0.1934999972581863,literature
Lê Lợi,Nguyễn Huệ,0.0,literature
"Bài văn nghị luận được vua chúa, thủ lĩnh dùng để công bố những việc trọng đại đến muôn dân",Bài văn nghị luận được viết bằng văn biền ngẫu có độ dài và dung lượng lớn,0.2791000008583069,literature
(1) – (2) – (3) – (4),(1) – (4) – (2) – (3),0.7142999768257141,literature
"Bài văn nghị luận được vua chúa, thủ lĩnh dùng để công bố những việc trọng đại đến muôn dân]","Bài văn nghị luận được vua chúa, thủ lĩnh dùng để công bố một việc, một vấn đề gì đó",0.7110999822616577,literature
Chủ trương xâm lược và áp bức,Tội ác của giặc,0.0,literature
"Tuyên truyền và cổ vũ tinh thần yêu nước, kêu gọi nhân dân tham gia cuộc kháng chiến chống quân Minh",Tố cáo tội ác của quân xâm lược,0.1176000013947486,literature
Lúc tác giả đang ra sức giúp vua Lê xây dựng đất nước,Khi cuộc kháng chiến chống quân Minh vừa kết thúc thắng lợi,0.0,literature
Bạch Liên],Tụng giá hoàn kinh sư,0.0,literature
Dẽ có Ngu cầm đàn một tiếng là muốn có cây đàn của vua Ngu để đánh một tiếng đàn.,Thật là khó để có được cây đàn của vua Ngu,0.4241999983787536,literature
"Người có trách nhiệm, có đạo đức và có lòng nhân ái",Người đại diện chính nghĩa,0.2000000029802322,literature
"Người có tư tưởng và cá tính hiện thực, lãng mạn.",Người có khả năng tưởng tượng độc đáo,0.3477999866008758,literature
Hạnh phúc,Thong thả,0.0,literature
Hạnh phúc và xúc động],Thanh đã nhớ đến đến câu chuyện của tuổi thơ ngày mà Thanh thường hay chơi dưới gốc nhặt hoa,0.0,literature
"Khi nhìn thấy Nga đang mặc áo có hình hoa hoàng lan, Thanh đã nghĩ đến Nga và gọi vui vẻ",Kỷ niệm đáng nhớ là ngày cả hai cùng nhặt hoàng lan rơi: Thanh hỏi cô Nga có còn hay đi nhặt hoàng lan rơi nữa không,0.1852000057697296,literature
"Cây hoàng lan tượng trưng cho sự giàu có, thịnh vượng và quyền lực, trong khi bóng của nó tượng trưng cho sự che chở, bảo vệ và sự an toàn.]","Đây là loài cây có trong vườn nhà Thanh, gắn với tuổi thơ của Thanh. “Dưới bóng hoàng lan” là dưới gốc cây ấy, trong làn hương hoa ấy, có người bà vẫn yêu thương Thanh, có cô Nga",0.1039000004529953,literature
Việt Nam,Việt Nam,1.0,literature
Nguyễn Tuân],Bunin,0.0,literature
Truyện cười,Nghị luận,0.0,literature
Loài người,Đa dạng sinh học,0.0,literature
"Một năm (khoảng 365,25 ngày)",Hai năm rưỡi,0.1333000063896179,literature
"Trái Đất sẽ trở thành một hành tinh vô sinh, không có sự sống",Trái Đất sẽ biến thành sao Hỏa,0.4000000059604645,literature
Cải lương,Tuồng,0.0,literature
Tính cộng đồng và tương tác,Tính biểu cảm,0.3635999858379364,literature
Đạo Nho giáo,Đạo Hòa Hảo,0.4444000124931335,literature
Tín ngưỡng dân gian,Tín ngưỡng thờ Thành Hoàng,0.6154000163078308,literature
Bà Nguyễn Thi,Ông Đào Duy Từ,0.0,literature
"Biểu trưng cho sự trung thực, trung thành và có trách nhiệm",Biểu trưng cho sự sống lâu,0.5454999804496765,literature
Di truyền và văn hóa,Lịch sử,0.0,literature
Việt Nam,Brazil,0.0,literature
Cáo Lấm],Bunin,0.0,literature
"Hình ảnh rừng, núi, sông, biển, v.v.]",Ngôi nhà là hình ảnh được sử dụng để nói về mối quan hệ giữa con người và không tự nhiên,0.0644999966025352,literature
Việt Nam,Brazil,0.0,literature
Puskin],Bunin,0.0,literature
Sự lựa chọn trong cuộc sống,Chiều hướng,0.0,literature
"Nhan đề Con đường không chọn tạo được ấn tượng, làm cho người đọc tò mò, đồng thời tạo tính gợi cho nội dung bài thơ, như một cách thể hiện tình cảm, cảm xúc với con đường mà mình cũng rất muốn chọn, rất muốn đi nhưng đã không chọn nó","Nếu đặt tên là Con đường tôi chọn, người đọc sẽ có cảm nhận bài thơ mang tính cá nhân mà không phổ quát",0.2619000077247619,literature
"Giới thiệu hai lựa chọn khác nhau cho người đọc, thể hiện sự linh hoạt và đa dạng trong cuộc sống]","“Tiếc rằng ta không thể chọn cả hai” nên nhà thơ sau khi “đứng một thời gian dài” đã chọn lối gần là con “đường nhiều cỏ, lối mòn như chưa có”",0.0678000003099441,literature
"Ngỗng mẹ dẫn đàn con đi dạo chơi, sau đó có trận mưa đá đổ xuống và ngỗng mẹ che phủ đàn con của mình.",Một con cáo tấn công đàn con,0.1622000038623809,literature
"Đàn ngỗng con chạy đến bên mẹ, nhưng quên cả hỏi mẹ xem có chuyện gì, chỉ có một chú ngỗng bé bỏng hỏi thăm mẹ]",Dẫn ngỗng mẹ đi gặp bác sĩ,0.1500000059604644,literature
"Mẹ là người luôn yêu thương, bảo vệ chúng ta nên chúng ta phải biết quan tâm, chăm sóc mẹ, đáp lại tình thương đó]",Không cần quan tâm đến cảm xúc của người khác,0.1111000031232833,literature
"đặc điểm của ngỗng mẹ sau khi che phủ đàn con của mình là [ướt đẫm, lông rụng tả tơi]","xanh non, thấp, chạy nhảy, bé nhỏ",0.0,literature
Vàng ươm],"Chăm sóc, ngôi nhà, quan tâm, chăm chỉ",0.0,literature
Mùa đông],Mùa xuân,0.571399986743927,literature
],Xà xuống,0.0,literature
Những dải sỏi cuội nhẵn nhụi và sạch sẽ,Những dải sỏi cuội dính đất,0.6207000017166138,literature
Khua lao xao trước khi từ giã thân mẹ đơn sơ,Khua xào xạc trước khi từ giã thân mẹ đơn sơ,0.8276000022888184,literature
Những tàu lá vắt vẻo mềm mại như cái đuôi mèo,Những tàu lá vắt vẻo mềm mại như cái đuôi gà,0.9031999707221984,literature
Mặc dù thời tiết mùa đông khắc nghiệt nhưng cảnh làng Dạ vẫn đẹp và đầy sức sống],Cảnh làng Dạ đẹp và đầy sức sống trong mùa xuân,0.4571000039577484,literature
505,525,0.0,math
700 + 20 + 8,700 + 2,0.5,math
Số 0 nhân với số nào cũng bằng 0.,Số nào nhân với 0 cũng bằng 0.,0.6956999897956848,math
2 x 30 + 40 = 100,90,0.0,math
Bốn mươi,Một năm,0.0,math
Một trăm ba mươi tư triệu chín mươi lăm nghìn ba trăm mười bốn.,Một trăm ba mươi tư triệu không trăm chín mươi năm nghìn ba trăm mười bốn.,0.878000020980835,math
"Hàng chục, lớp đơn vị.","Hàng triệu, lớp triệu.",0.5,math
$16 m^{2}$,$60 m^{2}$,0.75,math
(125 + 130 + 129) / 3 = 384 / 3 = 128 cm,192 cm,0.125,math
156 000 đồng,52 000 đồng,0.800000011920929,math
110 000 đồng,120 000 đồng,0.75,math
$\frac{7}{10000}$,$\frac{7}{10000}$,1.0,math
"38 (vì 37,46 < x < 38,08, nên x phải là một số tự nhiên lớn hơn 37,46 và nhỏ hơn 38,08, và trong khoảng này, số tự nhiên lớn nhất là 38)",40,0.0,math
"45,003","45,03",0.666700005531311,math
 (12/30) x 100 = 40% ],40%,0.2222000062465667,math
200,50,0.0,math
$\frac{111}{7}$,$\frac{21}{7}$,0.800000011920929,math
"3,5 - 3/5 * 3,5 = 3,5 - 2,1 = 1,4 tấn","5,8 tấn",0.2143000066280365,math
3080g,"3,8kg",0.0,math
600,96,0.0,math
"$\frac{1}{2} \times 2,5 \times 3,2 = 4 cm^{2}$",$40 cm^{2}$,0.25,math
"$\frac{135}{2,25} \times \frac{3}{2} = 150 \times \frac{3}{2} = 225 \div 2 = 112,5 \div 2 = 56,25 \div 2 = 28,125 \times \frac{3}{2} = 42,1875 \times \frac{3}{2} = 63 \times \frac{3}{2} = 94,5 \div 2 = 47,25 \times \frac{3}{2} = 70,875 \times \frac{3}{2} = 106,25 \times \frac{3}{2} = 159,375 \times \frac{3}{2} = 238,125 \times \frac{3}{2} = 357,1875 \times \frac{3}{2} = 536,78125 \times \frac{3}{2} = 805,171875 \times \frac{3}{2} = 1208,515625 \times \frac{3}{2} = 1812,7734375 \times \frac{3}{2} = 272",50 km/h,0.0,math
500,5,0.0,math
"6,97 ; 7,08 ; 7,1 ; 8,09 ; 8,9","6,97 ; 7,08 ; 7,1 ; 8,9 ; 8,09",0.8946999907493591,math
$3456 dm^{3}$,$288 dm^{3}$,0.666700005531311,math
$64 dm^{3}$,$16 dm^{2}$,0.5,math
"Vận tốc ô tô là (x + 8) km/h, vận tốc xe máy là x km/h. Trong 1 giờ 30 phút (1,5 giờ), ô tô đi được quãng đường (x + 8) * 1,5 và xe máy đi được quãng đường x * 1,5. Hai xe gặp nhau sau 1 giờ 30 phút nên tổng quãng đường hai xe đi được bằng quãng đường AB là 123 km. Do đó ta có:",41 km/h và 49 km/h,0.101000003516674,math
"29,4 km",21 km,0.3332999944686889,math
"$8 \times 4,5 + 2 \times (8 \times 4 + 4,5 \times 4) - 8,9 = 36 + 2(32 + 18) - 8,9 = 36 + 2(50) - 8,9 = 36 + 100 - 8,9 = 127,1 m^{2}$",$144 m^{2}$,0.0908999964594841,math
"31,4 cm",25 cm,0.3332999944686889,math
$\frac{64}{19} - 3 = \frac{64 - 57}{19} = \frac{7}{19}$,$\frac{61}{16}$,0.25,math
$\frac{34}{15} \times \frac{3}{17} = \frac{34 \times 3}{15 \times 17} = \frac{102}{255} = \frac{34}{85}$,$\frac{17}{12}$,0.2161999940872192,math
$\frac{36 + 3 - 31}{18} = \frac{8}{18} = \frac{4}{9}$,$\frac{1}{9}$,0.3332999944686889,math
$\frac{12}{8} \div \left(\frac{10}{8} \times 3 \right) = \frac{12}{8} \div \left(\frac{30}{8} \right) = \frac{12}{8} \times \frac{8}{30} = \frac{12}{30} = \frac{6}{15} = \frac{2}{5}$,$\frac{3}{4}$,0.1333000063896179,math
$\frac{7}{12} \times \frac{4}{9} + \frac{4}{9} \times \frac{5}{12} + \frac{2}{9} = \frac{28}{108} + \frac{20}{108} + \frac{24}{108} = \frac{72}{108} = \frac{2}{3}$,$\frac{5}{3}$,0.1754000037908554,math
60%],12%,0.0,math
106,106,1.0,math
$2^{4} < 4^{2}$,$2^{4} > 4^{2}$,1.0,math
$[(33 - 3) \div 3]^{3 + 3} = (30 \div 3)^6 = 10^6 = 1000000$,100000,0.1481000036001205,math
2^{5} +2 \times \{12 + 2[3 \times (5 - 2) + 1] + 1\} + 1 = 32 + 2 \times \{12 + 2[3 \times 3 + 1] + 1\} + 1,98,0.0,math
15; 50],{15; 17},0.666700005531311,math
34; 18; 24; 30,24; 30; 46; 75,0.428600013256073,math
3,3,1.0,math
$2^{2} \times 3$,$3 \times 4$,0.4000000059604645,math
7,7,1.0,math
105,35,0.0,math
$\frac{5}{2} \times \frac{3}{2} = \frac{15}{4}$,$\frac{5}{2}$,0.4762000143527984,math
15 phút,155 phút,0.5,math
Giai thừa chung lớn nhất (GCD) của 1050 và 630],630,0.1333000063896179,math
21%,19%,0.0,math
"4 (là một số hợp số vì nó có thể được chia hết bởi các số khác ngoài 1 và chính nó, ví dụ: 4 = 2 * 2)",17,0.0,math
2,8,0.0,math
"Ước chung của hai số tự nhiên a và b không phải là ước của BCNN(a, b), vì BCNN(a, b) là tích của các ước chung lớn nhất của a và b, còn ước chung của a và b là một trong các ước chung lớn nhất của a và b.",Bội chung của hai số tự nhiên a và b là bội của bội chung nhỏ nhất của chúng,0.4156000018119812,math
Hình vuông ABCD có hai cặp cạnh đối song song AB và CD; BC và AD.,Hình vuông ABCD có hai đường chéo bằng nhau: AC = BD.,0.4241999983787536,math
11,9,0.0,math
54321,34515,0.0,math
79,81,0.0,math
"Tích của hai số thập phân dương không phải là một số thập phân dương. Ví dụ: 0,5 và 0,5, tích của chúng là 0,25, không phải là một số thập phân dương.]",Tổng của hai số thập phân dương là một số thập phân dương.,0.4560999870300293,math
Tam giác đều không có trục đối xứng.],Hình chữ nhật có tâm đối xứng là giao điểm của hai đường chéo.,0.3077000081539154,math
"131,30","131,31",0.666700005531311,math
8,16,0.0,math
3,2,0.0,math
AM = MB,MB + BA = MA,0.0,math
$3^{2+4} = 3^{6}$,$3^{5}$,0.3332999944686889,math
2^20 - (2^0 + 2^1 + 2^2 +... + 2^19) = 2^20 - (2^0 * (1 - 2^20)/(1 - 2^0)) = 2^20 - (2^0 * (1 - 2^20)/(-1)) = 2^20 + (2^0 * (2^20 - 1)) = 2^20 + (2^0 * 2^20 - 2^0) = 2^20 + (2^20 - 1) = 2^21 - 1,2,0.0196000002324581,math
x = 3; y = 6,x = 0; y = 4,0.666700005531311,math
$x = \frac {27 \times (-15)}{9} = \frac {27 \times (-15)}{9} = \frac {405}{9} = 45$,–135,0.0,math
"10,1%",10%,0.5,math
1,99/100,0.0,math
Mọi số nguyên đều là số hữu tỉ.,Mọi số nguyên đều là số tự nhiên.,0.7778000235557556,math
-8,0,0.0,math
"$|x| > x$ (sai vì khi x < 0, |x| = -x > x)",$|x|^{2} = x^{2}$,0.3528999984264374,math
Hai góc đối đỉnh thì bằng nhau.],Hai góc bằng nhau thì đối đỉnh.,0.625,math
Đường thẳng đi qua hai điểm phân biệt A và B là đường thẳng đi qua trung điểm của đoạn thẳng AB.,Đường thẳng đi qua trung điểm của đoạn thẳng AB là đường trung trực của đoạn thẳng AB.,0.6190000176429749,math
Tam giác vuông là tam giác có hai góc có số đo bằng 90°.],Tam giác tù là tam giác có một góc có số đo lớn hơn 90°.,0.75,math
Ta có: $y_1x_1 = y_2x_2 = y_3x_3 = 12$,Hai đại lượng x và y tỉ lệ thuận với nhau.,0.0606000013649463,math
Vận tốc và thời gian chuyển động của ô tô trên một quãng đường cố định.,Số người và số ngày khi thực hiện một lượng công việc không đổi và năng suất lao động của mỗi người là như nhau.,0.1363999992609024,math
f(x) và g(x) có cùng hệ số cao nhất (hệ số cao nhất là hệ số của biến x có bậc cao nhất trong đa thức).,Không bao giờ.,0.0,math
P(x) có hai nghiệm là x = -1 và x = 6,P(x) không có nghiệm.,0.4444000124931335,math
$7-2n = 5$ (tức là $n = \frac{7-5}{2} = 1$),n = 0,0.1905000060796737,math
R,N,0.0,math
Số thập phân vô hạn tuần hoàn.],Số thập phân vô hạn không tuần hoàn.,0.9412000179290771,math
180°,60°,0.0,math
"0,(6)",$\frac{3}{5}$,0.25,math
$\frac{-2}{3}$,$\frac{2}{3}$,1.0,math
8],$\pm 8$,0.5,math
Có vô số đường thẳng đi qua M và song song với a.,Có hai đường thẳng song song với a.,0.6956999897956848,math
"1,516 > 1,(516)","1,516 > 1,(516)",1.0,math
$\frac{1}{2}$,-2,0.3332999944686889,math
Dữ liệu định lượng],Dữ liệu không là số.,0.5454999804496765,math
$\frac{-65}{25}$,$\frac{-11}4$,0.6000000238418579,math
$\hat{B}+\hat{C}=90^\circ$,$\hat{B}+\hat{C}=60^\circ$,0.8571000099182129,math
"$a, b \in \mathbb{Z}^*; b \neq 0$","$a, b \in \mathbb{N}$",0.5881999731063843,math
"$\hat{A} = \hat{C}$ (sai vì trong tam giác cân, hai góc đối diện với đáy bằng nhau, nhưng không phải là hai góc bằng nhau)",$\hat{B} = \hat{C}$,0.1934999972581863,math
x = 2 hoặc x = -2,x = 2,0.6000000238418579,math
Hai đỉnh B và C gọi là hai đỉnh tương ứng,Hai góc B và C' gọi là hai góc tương ứng,0.75,math
$\frac{4}{25}$,$\frac{4}25$,1.0,math
"Hai tam giác có các góc bằng nhau thì không phải là hai tam giác bằng nhau (phát biểu này không hoàn toàn sai, nhưng không phải là phát biểu đúng nhất)","Hai tam giác có các góc tương ứng bằng nhau, các cạnh tương ứng bằng nhau thì hai tam giác đó bằng nhau",0.5091000199317932,math
$\widehat{ABM} = \widehat{ACN}$ ,BM=AN,0.0,math
Nếu hai góc kề bù thì chúng bằng nhau,Nếu hai góc bù nhau thì tổng số đo của chúng bằng 180$^\circ$,0.6207000017166138,math
41 cm,48 cm,0.5,math
$110^\circ$,$40^\circ$,0.5,math
x : y : z = a : b : c,a : b : c = z : y : x,0.3332999944686889,math
x = 6; y = 4],x = 4; y = 6,0.666700005531311,math
84 g,168 g,0.5,math
a = 2,a = 18,0.666700005531311,math
2 x (4 + 3 + 2) x 3,4 x 3 x 2,0.5555999875068665,math
x = 1/4; y = 4,x = 2; y = 2,0.571399986743927,math
