,Question,Fed_Prompt,Label,Choosed_wrong_answer,True_answer,Subject,Grade
1032,"### Câu hỏi: Xác định trạng ngữ trong câu: Suốt từ chiều hôm qua, nước bắt đầu dâng lên nhanh hơn.
A. Nước
B. Suốt từ chiều hôm qua
C. Bắt đầu dâng lên nhanh hơn
D. []
","Xác định trạng ngữ trong câu: Suốt từ chiều hôm qua, nước bắt đầu dâng lên nhanh hơn.
A. Nước
B. Suốt từ chiều hôm qua
C. Bắt đầu dâng lên nhanh hơn
D. ",Không có trạng ngữ,D,B,literature,Ngữ văn 7
1033,"### Câu hỏi: Có mấy loại trạng ngữ?
A. 3
B. 4
C. []
D. 5
","Có mấy loại trạng ngữ?
A. 3
B. 4
C. ",6,C,D,literature,Ngữ văn 7
1034,"### Câu hỏi: Từ láy là gì?
A. Là một dạng đặc biệt của từ phức, được cấu tạo bởi 2 tiếng trở lên và thường có điệp vần nhau ở đâm đầu, âm cuối, vần hay cả âm đầu và âm cuối.
B. Là từ do một tiếng có nghĩa tạo nên.
C. Là các từ có cấu trúc bằng phương pháp ghép 2 từ hoặc hơn hai từ lại với nhau.
D. []
","Từ láy là gì?
A. Là một dạng đặc biệt của từ phức, được cấu tạo bởi 2 tiếng trở lên và thường có điệp vần nhau ở đâm đầu, âm cuối, vần hay cả âm đầu và âm cuối.
B. Là từ do một tiếng có nghĩa tạo nên.
C. Là các từ có cấu trúc bằng phương pháp ghép 2 từ hoặc hơn hai từ lại với nhau.
D. ","Là các từ ngữ trong tiếng Việt đi vay mượn, có nghĩa gốc từ tiếng Hán (Trung Quốc) nhưng được ghi bằng chữ cái Latinh.",D,A,literature,Ngữ văn 7
1035,"### Câu hỏi: Tìm từ láy trong câu sau: Những đôi cánh mỏng manh run rẩy và đầy tự tin của bầy chim đã hạ xuống bên một lùm dứa dại bờ sông.
A. Tự tin
B. []
C. Lùm dứa dại
D. Mong manh
","Tìm từ láy trong câu sau: Những đôi cánh mỏng manh run rẩy và đầy tự tin của bầy chim đã hạ xuống bên một lùm dứa dại bờ sông.
A. Tự tin
B. ",Bầy chim,B,D,literature,Ngữ văn 7
1036,"### Câu hỏi: Trong văn bản ""Đi lấy mật"", khung cảnh thiên nhiên qua cái nhìn của nhân vật An như thế nào?
A. []
B. Yên tĩnh, không khí mát lạnh và rất đẹp.
C. Đông đúc tấp nập người qua lại.
D. Nóng nực, yên tĩnh.
","Trong văn bản ""Đi lấy mật"", khung cảnh thiên nhiên qua cái nhìn của nhân vật An như thế nào?
A. ","Ồn ào, náo nhiệt.",A,B,literature,Ngữ văn 7
1037,"### Câu hỏi: Tác giả của tác phẩm ""Đất rừng phương Nam"" là ai?
A. Huy Cận.
B. Nguyễn Khoa Điềm.
C. Đoàn Giỏi.
D. []
","Tác giả của tác phẩm ""Đất rừng phương Nam"" là ai?
A. Huy Cận.
B. Nguyễn Khoa Điềm.
C. Đoàn Giỏi.
D. ",Thế Lữ.,D,C,literature,Ngữ văn 7
1038,"### Câu hỏi: Xác định vị ngữ trong câu sau: Gió đưa mùi hương ngọt lan ra, phảng phất khắp rừng.
A. đưa mùi hương ngọt lan ra, phảng phất khắp rừng
B. []
C. gió đưa mùi
D. phảng phất khắp rừng
","Xác định vị ngữ trong câu sau: Gió đưa mùi hương ngọt lan ra, phảng phất khắp rừng.
A. đưa mùi hương ngọt lan ra, phảng phất khắp rừng
B. ",mùi hương ngọt lan ra,B,A,literature,Ngữ văn 7
1039,"### Câu hỏi: Chủ ngữ trong câu ""Một tiếng lá rơi lúc này cũng có thể khiến người ta giật mình"" là:
A. []
B. cụm từ
C. từ ghép
D. từ láy
","Chủ ngữ trong câu ""Một tiếng lá rơi lúc này cũng có thể khiến người ta giật mình"" là:
A. ",từ đơn,A,B,literature,Ngữ văn 7
1040,"### Câu hỏi: Tác dụng của việc mở rộng thành phần vị ngữ trong câu ""Nắng bốc hương hoa tràm thơm ngây ngất"" là gì?
A. cung cấp thêm thông tin về phương hướng mà hương thơm lan tỏa.
B. cụ thể hóa cảm giác về mùi thơm
C. []
D. miêu tả hình dáng bông hoa tràm
","Tác dụng của việc mở rộng thành phần vị ngữ trong câu ""Nắng bốc hương hoa tràm thơm ngây ngất"" là gì?
A. cung cấp thêm thông tin về phương hướng mà hương thơm lan tỏa.
B. cụ thể hóa cảm giác về mùi thơm
C. ",miêu tả cây tràm,C,B,literature,Ngữ văn 7
1041,"### Câu hỏi: Ấn tượng chung về khung cảnh bầu trời đêm hiện lên qua trí tưởng tượng của nhân vật ""tôi"" trong văn bản ""Ngàn sao làm việc"" là gì?
A. []
B. cảnh bầu trời sáng lấp lánh, có nhiều chòm sao đang làm việc, đến khi trời sáng mới về đi nghỉ.
C. bầu trời đen không trăng và nhiều mây
D. không gian đêm tối nơi đồng quê yên ắng.
","Ấn tượng chung về khung cảnh bầu trời đêm hiện lên qua trí tưởng tượng của nhân vật ""tôi"" trong văn bản ""Ngàn sao làm việc"" là gì?
A. ","Bầu trời lất phất những con mưa đầu xuân, bầu trời tối đen không thấy sao trời.",A,B,literature,Ngữ văn 7
1042,"### Câu hỏi: Trong văn bản ""Ngàn sao làm việc"", hình ảnh so sánh được nhà thơ sử dụng để miêu tả dải Ngân Hà là:
A. []
B. đen và ít sao.
C. nhóm người buông gàu bên sông Ngân tát nước.
D. sông chảy giữa trời lồng lộng.
","Trong văn bản ""Ngàn sao làm việc"", hình ảnh so sánh được nhà thơ sử dụng để miêu tả dải Ngân Hà là:
A. ","chiếc vó bằng vàng cất những mẻ tôm, cua",A,D,literature,Ngữ văn 7
1043,"### Câu hỏi: Xác định đề tài truyện ""Cô bé bán diêm""?
A. truyện về gia đình
B. truyện về thanh niên
C. []
D. truyện về trẻ em
","Xác định đề tài truyện ""Cô bé bán diêm""?
A. truyện về gia đình
B. truyện về thanh niên
C. ",truyện về tình yêu đôi lứa,C,D,literature,Ngữ văn 7
1044,"### Câu hỏi: Cách gieo vần trong bài ""Đồng dao mùa xuân"" là:
A. []
B. vần chân.
C. vần ba tiếng bằng
D. vần tréo
","Cách gieo vần trong bài ""Đồng dao mùa xuân"" là:
A. ",vần ôm,A,B,literature,Ngữ văn 7
1045,"### Câu hỏi: Qua câu chuyện được kể và các chi tiết miêu tả trong ""Đồng dao mùa xuân"", hình ảnh người lính hiện lên:
A. trong sáng, hồn nhiên, vô tư, hiền lành, giản dị, mộng mơ.
B. Mang cái nóng nảy, bốc đồng của tuổi trẻ
C. giản dị, khắc khổ
D. []
","Qua câu chuyện được kể và các chi tiết miêu tả trong ""Đồng dao mùa xuân"", hình ảnh người lính hiện lên:
A. trong sáng, hồn nhiên, vô tư, hiền lành, giản dị, mộng mơ.
B. Mang cái nóng nảy, bốc đồng của tuổi trẻ
C. giản dị, khắc khổ
D. ",tràn đầy nhiệt huyết thanh xuân với giấc mộng giảng đường đại học.,D,A,literature,Ngữ văn 7
1046,"### Câu hỏi: Biện pháp tu từ nói quá là gì?
A. []
B. là biện pháp tu từ mà sự vật, hiện tượng, khái niệm này được gọi bằng sự vật, hiện tượng, khái niệm khác có quan hệ gần gũi với nó để tăng thêm sức gợi hình, gợi tả cho sự vật được diễn đạt.
C. là biện pháp tu từ dùng sự vật, sự việc này đối chiếu với sự vật, sự việc khác có nét tương đồng nhằm tăng thêm sức gợi hình, gợi tả trong cách biểu đạt.
D. là cách nói phóng đại mức độ, quy mô, tính chất của một sự vật, sự việc hay hiện tượng có thật trong thực tế.
","Biện pháp tu từ nói quá là gì?
A. ","là biện pháp tu từ mà trong đó đồ vật, cảnh vật, hiện tượng được miêu tả thông qua những từ ngữ được sử dụng cho con người, giúp những vật vô tri vô giác trở nên có hồn và sống động hơn như con người.",A,D,literature,Ngữ văn 7
1047,"### Câu hỏi: Xác định biện pháp tu từ trong những câu văn sau: ""Lắm khi em cũng nghĩ nỗi nhà cửa như thế này là nguy hiểm, nhưng em nghèo sức quá, em đã nghĩ ròng rã hàng mấy tháng cũng không biết làm như thế nào.""
A. Biện pháp tu từ ẩn dụ
B. Biện pháp tu từ nói giảm nói tránh
C. Biện pháp tu từ liệt kê
D. []
","Xác định biện pháp tu từ trong những câu văn sau: ""Lắm khi em cũng nghĩ nỗi nhà cửa như thế này là nguy hiểm, nhưng em nghèo sức quá, em đã nghĩ ròng rã hàng mấy tháng cũng không biết làm như thế nào.""
A. Biện pháp tu từ ẩn dụ
B. Biện pháp tu từ nói giảm nói tránh
C. Biện pháp tu từ liệt kê
D. ",Biện pháp tương phản,D,B,literature,Ngữ văn 7
1048,"### Câu hỏi: Dòng nào sau đây là tục ngữ?
A. Ăn quả nhớ kẻ trồng cây
B. Nước chảy đá mòn
C. []
D. Lên thác xuống ghềnh
","Dòng nào sau đây là tục ngữ?
A. Ăn quả nhớ kẻ trồng cây
B. Nước chảy đá mòn
C. ",Rau nào sâu ấy,C,A,literature,Ngữ văn 7
1049,"### Câu hỏi: Câu tục ngữ nào sau đây không nói về kinh nghiệm trong lao động sản xuất?
A. []
B. Ăn kĩ no lâu, cày sâu tốt lúa
C. Ăn quả nhớ kẻ trồng cây
D. Nhất nước, nhì phân, tam cần, tứ giống
","Câu tục ngữ nào sau đây không nói về kinh nghiệm trong lao động sản xuất?
A. ","Chuồng gà hướng đông, cái lông chẳng còn.",A,C,literature,Ngữ văn 7
1050,"### Câu hỏi: “Trong ca dao dân ca Việt Nam có nhiều bài nói đến con cò. Con cò là một trong những con vật gần gũi với người nông dân hơn cả. Những lúc cày cuốc, cấy hái, người nông dân Việt Nam thường thấy con cò ở bên cạnh họ. Con cò lội theo luống cày, con cò đứng trên bờ ruộng rỉa lông, ngắm nhìn người nông dân làm lụng.” (Vũ Ngọc Phan)
A. Miêu tả
B. Tự sự
C. []
D. Nghị luận
","“Trong ca dao dân ca Việt Nam có nhiều bài nói đến con cò. Con cò là một trong những con vật gần gũi với người nông dân hơn cả. Những lúc cày cuốc, cấy hái, người nông dân Việt Nam thường thấy con cò ở bên cạnh họ. Con cò lội theo luống cày, con cò đứng trên bờ ruộng rỉa lông, ngắm nhìn người nông dân làm lụng.” (Vũ Ngọc Phan)
A. Miêu tả
B. Tự sự
C. ",Thuyết minh,C,D,literature,Ngữ văn 7
1051,"### Câu hỏi: Câu tục ngữ “Một mặt người bằng mười mặt của” khuyên chúng ta điều gì?
A. []
B. Hãy biết coi trong của cải của bản thân
C. Đừng nên coi trọng của cải
D. Hãy biết quý trọng con người hơn của cải
","Câu tục ngữ “Một mặt người bằng mười mặt của” khuyên chúng ta điều gì?
A. ",Hãy biết quý trọng cả người lẫn của cải,A,D,literature,Ngữ văn 7
1052,"### Câu hỏi: Câu tục ngữ nào không cùng nội dung với câu tục ngữ “Một mặt người bằng mười mặt của”?
A. Người làm ra của, của không làm ra người
B. Người sống đống vàng
C. Người ta là hoa của đất
D. []
","Câu tục ngữ nào không cùng nội dung với câu tục ngữ “Một mặt người bằng mười mặt của”?
A. Người làm ra của, của không làm ra người
B. Người sống đống vàng
C. Người ta là hoa của đất
D. ",Người còn thì của còn,D,C,literature,Ngữ văn 7
1053,"### Câu hỏi: Câu tục ngữ “Đói cho sạch, rách cho thơm” khuyên chúng ta điều gì?
A. Khi đói cần giữ cho quần áo sạch sẽ, thơm tho
B. []
C. Khi đói khi no, lúc nào cũng phải giữ gìn quần áo cho sạch sẽ
D. Dù hoàn cảnh nào cũng phải giữ phẩm giá cho trong sạch
","Câu tục ngữ “Đói cho sạch, rách cho thơm” khuyên chúng ta điều gì?
A. Khi đói cần giữ cho quần áo sạch sẽ, thơm tho
B. ",Khi đói có thể không cần giữ sạch sẽ nữa,B,D,literature,Ngữ văn 7
1054,"### Câu hỏi: Đề bài nào dưới đây không phải đề văn nghị luận?
A. Gia đình thân yêu của em.
B. []
C. Chứng minh tính đúng đắn của câu: Ăn quả nhớ kẻ trồng cây
D. Gia đình là điểm tựa của mỗi người. Ý kiến của em về vấn đề này
","Đề bài nào dưới đây không phải đề văn nghị luận?
A. Gia đình thân yêu của em.
B. ","Ý kiến của em về câu tục ngữ “Đói cho sạch, rách cho thơm”",B,A,literature,Ngữ văn 7
1055,"### Câu hỏi: Để lập dàn ý cho đề bài: Giải thích câu tục ngữ: “Thương người như thể thương thân”, câu hỏi tìm ý nào dưới đây là không cần thiết?
A. Hiểu ý nghĩa câu tục ngữ như thế nào?
B. []
C. Làm thế nào để thực hiện lời khuyên trong câu tục ngữ?
D. Có khi nào lời khuyên đó sai không?
","Để lập dàn ý cho đề bài: Giải thích câu tục ngữ: “Thương người như thể thương thân”, câu hỏi tìm ý nào dưới đây là không cần thiết?
A. Hiểu ý nghĩa câu tục ngữ như thế nào?
B. ",Vì sao nhân dân ta lại khuyên phải thương người như thể thương thân?,B,D,literature,Ngữ văn 7
1056,"### Câu hỏi: Văn bản “Tinh thần yêu nước của nhân dân ta” (Hồ Chí Minh) thuộc loại văn bản nào?
A. Tự sự
B. Nghị luận
C. []
D. Biểu cảm
","Văn bản “Tinh thần yêu nước của nhân dân ta” (Hồ Chí Minh) thuộc loại văn bản nào?
A. Tự sự
B. Nghị luận
C. ",Thuyết minh,C,B,literature,Ngữ văn 7
1057,"### Câu hỏi: “Tinh thần yêu nước cũng như các thứ của quý. Có khi được trưng bày trong tủ kính, trong bình pha lê, rõ ràng, dễ thấy. Nhưng cũng có khi cất giấu kín đáo trong rương, tronghòm” (Tinh thần yêu nước của nhân dân ta - Hồ Chí Minh)
A. []
B. Thể hiện hai trạng thái của lòng yêu nước
C. Lòng yêu nước có thể âm thầm kín đáo hoặc biểu lộ rõ ràng cụ thể
D. Dù thể hiện dưới hình thức nào, lòng yêu nước cũng vô cùng quý giá
","“Tinh thần yêu nước cũng như các thứ của quý. Có khi được trưng bày trong tủ kính, trong bình pha lê, rõ ràng, dễ thấy. Nhưng cũng có khi cất giấu kín đáo trong rương, tronghòm” (Tinh thần yêu nước của nhân dân ta - Hồ Chí Minh)
A. ",Ca ngợi lòng yêu nước là các thứ của quý,A,B,literature,Ngữ văn 7
1058,"### Câu hỏi: Nhận định nào nói đúng nhất về văn bản “Tinh thần yêu nước của nhân dân ta”?
A. Dẫn chứng tiêu biểu cụ thể, toàn diện
B. Giọng văn giàu cảm xúc
C. Văn bản nghị luận mẫu mực
D. []
","Nhận định nào nói đúng nhất về văn bản “Tinh thần yêu nước của nhân dân ta”?
A. Dẫn chứng tiêu biểu cụ thể, toàn diện
B. Giọng văn giàu cảm xúc
C. Văn bản nghị luận mẫu mực
D. ","Bố cục chặt chẽ, rành mạch",D,C,literature,Ngữ văn 7
1059,"### Câu hỏi: “Sớm. Chúng tôi tụ hội ở góc sân. Toàn chuyện trẻ con. Râm ran” (Duy Khán) Câu văn trên có mấy câu đặc biệt?
A. Một
B. Hai
C. Ba
D. []
","“Sớm. Chúng tôi tụ hội ở góc sân. Toàn chuyện trẻ con. Râm ran” (Duy Khán) Câu văn trên có mấy câu đặc biệt?
A. Một
B. Hai
C. Ba
D. ",Bốn,D,C,literature,Ngữ văn 7
1060,"### Câu hỏi: Ý nào dưới đây không cần thiết khi làm bài nghị luận cho đề bài: Chứng minh câu tục ngữ: “Ăn quả nhớ kẻ trồng cây”?
A. Giải thích câu tục ngữ
B. []
C. Phát biểu cảm nghĩ về lòng biết ơn
D. Làm thế nào để thực hiện lời khuyên của câu tục ngữ
","Ý nào dưới đây không cần thiết khi làm bài nghị luận cho đề bài: Chứng minh câu tục ngữ: “Ăn quả nhớ kẻ trồng cây”?
A. Giải thích câu tục ngữ
B. ",Chứng minh truyền thống biết ơn của dân tộc,B,C,literature,Ngữ văn 7
1061,"### Câu hỏi: Văn bản “Sự giàu đẹp của tiếng Việt” là của tác giả nào?
A. Đặng Thai Mai
B. Hoài Thanh
C. []
D. Hồ Chí Minh
","Văn bản “Sự giàu đẹp của tiếng Việt” là của tác giả nào?
A. Đặng Thai Mai
B. Hoài Thanh
C. ",Phạm Văn Đồng,C,A,literature,Ngữ văn 7
1062,"### Câu hỏi: Văn bản “Sự giàu đẹp của tiếng Việt” (Đặng Thai Mai) được viết theo phương thức biểu đạt nào là chính?
A. Thuyết minh
B. Tự sự
C. Nghị luận
D. []
","Văn bản “Sự giàu đẹp của tiếng Việt” (Đặng Thai Mai) được viết theo phương thức biểu đạt nào là chính?
A. Thuyết minh
B. Tự sự
C. Nghị luận
D. ",Biểu cảm,D,C,literature,Ngữ văn 7
1063,"### Câu hỏi: Câu văn “Hôm sau, mới tờ mờ sáng, Sơn Tinh đã đem đầy đủ lễ vật đến rước Mị Nương về núi” có mấy trạng ngữ?
A. Không có
B. Một
C. Hai
D. []
","Câu văn “Hôm sau, mới tờ mờ sáng, Sơn Tinh đã đem đầy đủ lễ vật đến rước Mị Nương về núi” có mấy trạng ngữ?
A. Không có
B. Một
C. Hai
D. ",Ba,D,C,literature,Ngữ văn 7
1064,"### Câu hỏi: Câu văn:“Trong lúc tiếng đờn vẫn khắc khoải vẳng lên những chữ đờn li biệt,bồn chồn” ở đoạn “Bốn người lính đều cúi đầu, tóc xõa gối. Trong lúc tiếng đờn vẫn khắc khoải vẳng lên những chữ đờn li biệt, bồn chồn” là:
A. []
B. Câu đặc biệt
C. Trạng ngữ được tách thành câu riêng
D. Câu mở rộng thành phần
","Câu văn:“Trong lúc tiếng đờn vẫn khắc khoải vẳng lên những chữ đờn li biệt,bồn chồn” ở đoạn “Bốn người lính đều cúi đầu, tóc xõa gối. Trong lúc tiếng đờn vẫn khắc khoải vẳng lên những chữ đờn li biệt, bồn chồn” là:
A. ",Câu rút gọn,A,C,literature,Ngữ văn 7
1065,"### Câu hỏi: Trong văn bản “Đức tính giản dị của Bác Hồ”, tác giả Phạm Văn Đồng đã sử dụng thao tác nghị luận nào là chính?
A. Phân tích và giải thích
B. Chứng minh
C. []
D. Giải thích
","Trong văn bản “Đức tính giản dị của Bác Hồ”, tác giả Phạm Văn Đồng đã sử dụng thao tác nghị luận nào là chính?
A. Phân tích và giải thích
B. Chứng minh
C. ",Phân tích,C,B,literature,Ngữ văn 7
1066,"### Câu hỏi: Câu nào không phải là câu bị động?
A. Giáp được thầy giáo khen
B. Thằng bé bị ngã rất đau
C. []
D. Nó bị phê bình
","Câu nào không phải là câu bị động?
A. Giáp được thầy giáo khen
B. Thằng bé bị ngã rất đau
C. ",Nó được mẹ dắt đi chơi,C,B,literature,Ngữ văn 7
1067,"### Câu hỏi: Câu văn “Văn chương gây cho ta những tình cảm ta không có,luyện những tình cảm ta sẵn có” trong văn bản “Ý nghĩa văn chương” của Hoài Thanh nói về điều gì?
A. Ý nghĩa của văn chương
B. Công dụng của văn chương
C. []
D. Nhiệm vụ của văn chương
","Câu văn “Văn chương gây cho ta những tình cảm ta không có,luyện những tình cảm ta sẵn có” trong văn bản “Ý nghĩa văn chương” của Hoài Thanh nói về điều gì?
A. Ý nghĩa của văn chương
B. Công dụng của văn chương
C. ",Nguồn gốc của văn chương,C,B,literature,Ngữ văn 7
1068,"### Câu hỏi: Truyền thuyết Thánh Gióng kể về sự việc gắn với đời vua Hùng Vương thứ bao nhiêu
A. 6
B. 7
C. 8
D. []
","Truyền thuyết Thánh Gióng kể về sự việc gắn với đời vua Hùng Vương thứ bao nhiêu
A. 6
B. 7
C. 8
D. ",9,D,A,literature,Ngữ văn 6
1069,"### Câu hỏi: Trong truyện Thánh Gióng mẹ Gióng thụ thai bao nhiêu tháng rồi sinh ra cậu bé?
A. 9
B. []
C. 12
D. 10
","Trong truyện Thánh Gióng mẹ Gióng thụ thai bao nhiêu tháng rồi sinh ra cậu bé?
A. 9
B. ",11,B,C,literature,Ngữ văn 6
1070,"### Câu hỏi: Trong truyện ""Em bé thông minh"", nhân vật Em bé thông minh trải qua mấy lần thử thách?
A. 3
B. 4
C. 5
D. []
","Trong truyện ""Em bé thông minh"", nhân vật Em bé thông minh trải qua mấy lần thử thách?
A. 3
B. 4
C. 5
D. ",6,D,B,literature,Ngữ văn 6
1071,"### Câu hỏi: Chi tiết nào khái quát đúng nhất về sự ra đời của nhân vật Sọ Dừa?
A. Bà mẹ uống nước mưa trong ống tre rồi bà có mang.
B. Bà mẹ uống nước mưa trong bầu nước rồi bà có mang.
C. []
D. Bà mẹ uống nước mưa trong cái sọ dừa rồi bà có mang.
","Chi tiết nào khái quát đúng nhất về sự ra đời của nhân vật Sọ Dừa?
A. Bà mẹ uống nước mưa trong ống tre rồi bà có mang.
B. Bà mẹ uống nước mưa trong bầu nước rồi bà có mang.
C. ",Bà mẹ uống nước mưa trong lu nước rồi bà có mang.,C,D,literature,Ngữ văn 6
1072,"### Câu hỏi: Trong truyện Sự tích Hồ Gươm, ai là người trực tiếp nhận được gươm thần?
A. Lê Lợi
B. []
C. Lê Thận
D. Nghĩa quân Lam Sơn
","Trong truyện Sự tích Hồ Gươm, ai là người trực tiếp nhận được gươm thần?
A. Lê Lợi
B. ",Nguyễn Trãi,B,C,literature,Ngữ văn 6
1073,"### Câu hỏi: Truyện Sự tích Hồ Gươm giải thích điều gì ?
A. Tên gọi Hồ Gươm nhưng cũng nói lên khát vọng của nhân dân ta muốn sống trong hào bình, hạnh phúc, không phải dùng vũ khí chiến tranh.
B. Về việc mượn gươm và trả gươm ở Hồ Gươm
C. []
D. Hiện tượng kỳ lạ và thần kỳ của thanh gươ
","Truyện Sự tích Hồ Gươm giải thích điều gì ?
A. Tên gọi Hồ Gươm nhưng cũng nói lên khát vọng của nhân dân ta muốn sống trong hào bình, hạnh phúc, không phải dùng vũ khí chiến tranh.
B. Về việc mượn gươm và trả gươm ở Hồ Gươm
C. ",Về mối quan hệ giữa Lê Lợi và Lê Thận,C,A,literature,Ngữ văn 6
1074,"### Câu hỏi: Trong các từ sau, từ nào không phải là từ ghép?
A. Xuân xanh
B. Hoan hỉ
C. Đi đứng
D. []
","Trong các từ sau, từ nào không phải là từ ghép?
A. Xuân xanh
B. Hoan hỉ
C. Đi đứng
D. ",Lả lướt,D,B,literature,Ngữ văn 6
1075,"### Câu hỏi: \Thành ngữ “Vui như Tết” có nghĩa là?
A. Cảnh vui nhộn nhịp, tưng bừng, đầy khí thế
B. Vui vẻ, hồn nhiên, hay nhảy nhót, nói cườ
C. Có cảm giác dễ chịu, phấn khởi vì được vừa
D. []
","\Thành ngữ “Vui như Tết” có nghĩa là?
A. Cảnh vui nhộn nhịp, tưng bừng, đầy khí thế
B. Vui vẻ, hồn nhiên, hay nhảy nhót, nói cườ
C. Có cảm giác dễ chịu, phấn khởi vì được vừa
D. ",Vui vì thấy cảnh vật có sự thay đổi,D,A,literature,Ngữ văn 6
1076,"### Câu hỏi: Trong câu : “ Trong trời đất , không gì quí bằng hạt gạo .” có mấy từ ghép ?
A. []
B. 2
C. 3
D. 4
","Trong câu : “ Trong trời đất , không gì quí bằng hạt gạo .” có mấy từ ghép ?
A. ",1,A,B,literature,Ngữ văn 6
1077,"### Câu hỏi: Chi tiết nào sau đây không có trong truyền thuyết Bánh chưng, bánh giầy
A. Lang Liêu lên ngôi vua.
B. Lang Liêu làm bánh chưng, bánh giầy.
C. []
D. Lang Liêu gặp khó khăn trong quá trình làm bánh chưng, bánh giầy
","Chi tiết nào sau đây không có trong truyền thuyết Bánh chưng, bánh giầy
A. Lang Liêu lên ngôi vua.
B. Lang Liêu làm bánh chưng, bánh giầy.
C. ",Lang Liêu nằm mộng thấy vị thần.,C,D,literature,Ngữ văn 6
1078,"### Câu hỏi: Đáp án nào sau đây chính xác về khái niệm 'từ đơn'
A. Từ đơn là từ gồm có một tiếng.
B. Từ đơn là từ có nhiều hơn hai tiếng
C. Từ đơn là từ gồm hai tiếng trở lên.
D. []
","Đáp án nào sau đây chính xác về khái niệm 'từ đơn'
A. Từ đơn là từ gồm có một tiếng.
B. Từ đơn là từ có nhiều hơn hai tiếng
C. Từ đơn là từ gồm hai tiếng trở lên.
D. ",Từ đơn là từ có ít nhất một tiếng.,D,A,literature,Ngữ văn 6
1079,"### Câu hỏi: Phẩm chất nào sau đây của nhân vật Sọ Dừa không được đề cập trong tác phẩm?
A. Kiên định, thông minh.
B. []
C. Lo xa, biết nhìn người.
D. Dũng cảm, bất khuất.
","Phẩm chất nào sau đây của nhân vật Sọ Dừa không được đề cập trong tác phẩm?
A. Kiên định, thông minh.
B. ","Tinh tế, vị tha.",B,D,literature,Ngữ văn 6
1080,"### Câu hỏi: Đâu là thành ngữ ?
A. Ăn trắng mặc trơn.
B. Có công mài sắt, có ngày nên kim.
C. []
D. Ăn quả nhớ kẻ trồng cây
","Đâu là thành ngữ ?
A. Ăn trắng mặc trơn.
B. Có công mài sắt, có ngày nên kim.
C. ","Gần mực thì đen, gần đèn thì sáng.",C,A,literature,Ngữ văn 6
1081,"### Câu hỏi: Trạng ngữ trong câu văn sau bổ sung ý nghĩa gì: ""Sau khi nghe sứ thần trình bày mục đích cuộc đi sứ, vua quan đưa mắt nhìn nhau"" ?
A. Xác định thời gian.
B. []
C. Xác định nguyên nhân
D. Xác định cách thức.
","Trạng ngữ trong câu văn sau bổ sung ý nghĩa gì: ""Sau khi nghe sứ thần trình bày mục đích cuộc đi sứ, vua quan đưa mắt nhìn nhau"" ?
A. Xác định thời gian.
B. ",Xác định mục đích,B,A,literature,Ngữ văn 6
1082,"### Câu hỏi: Câu thơ sau sử dụng biện pháp tu từ nào ?
""Tay người như có phép tiên 
Trên tre lá cũng dệt nghìn bài thơ.""
A. So sánh
B. []
C. Hoán dụ
D. Phép điệp
","Câu thơ sau sử dụng biện pháp tu từ nào ?
""Tay người như có phép tiên 
Trên tre lá cũng dệt nghìn bài thơ.""
A. So sánh
B. ",Ẩn dụ,B,A,literature,Ngữ văn 6
1083,"### Câu hỏi: Nội dung chính của đoạn thơ sau là gì?
""Đất nghèo nuôi những anh hùng
Chìm trong máu lửa lại vùng đứng lên
Đạp quân thù xuống đất đen
Súng gươm vứt bỏ lại hiền như xưa.""
A. Bức chân dung của con người Việt Nam kiên cường, bất khuất
B. Bức chân dung của con người Việt Nam chịu thương, chịu khó.
C. []
D. Bức chân dung của con người Việt Nam lười biếng
","Nội dung chính của đoạn thơ sau là gì?
""Đất nghèo nuôi những anh hùng
Chìm trong máu lửa lại vùng đứng lên
Đạp quân thù xuống đất đen
Súng gươm vứt bỏ lại hiền như xưa.""
A. Bức chân dung của con người Việt Nam kiên cường, bất khuất
B. Bức chân dung của con người Việt Nam chịu thương, chịu khó.
C. ","Bức chân dung của con người Việt Nam nỗ lực, kiên trì.",C,A,literature,Ngữ văn 6
1084,"### Câu hỏi: Trong hai câu thơ sau sử dụng biện pháp nghệ thuật nào?
""Hoa bìm tim tím đong đưa
Mười năm chốn cũ, em chưa hẹn về...?""
A. Câu hỏi tu từ
B. So sánh
C. Nhân hóa
D. []
","Trong hai câu thơ sau sử dụng biện pháp nghệ thuật nào?
""Hoa bìm tim tím đong đưa
Mười năm chốn cũ, em chưa hẹn về...?""
A. Câu hỏi tu từ
B. So sánh
C. Nhân hóa
D. ",Ẩn dụ,D,A,literature,Ngữ văn 6
1085,"### Câu hỏi: Chi tiết nào không có trong văn bản Bài học đường đời đầu tiên
A. Dế Mèn trêu chọc chị Cốc
B. Dế Mèn và Dế Choắt cùng xây tổ.
C. Dế Mèn chê bai Dế Choắt
D. []
","Chi tiết nào không có trong văn bản Bài học đường đời đầu tiên
A. Dế Mèn trêu chọc chị Cốc
B. Dế Mèn và Dế Choắt cùng xây tổ.
C. Dế Mèn chê bai Dế Choắt
D. ",Dế Choắt bị chị Cốc mổ.,D,B,literature,Ngữ văn 6
