predict,label,score,retained
Từ đơn là từ gồm hai tiếng trở lên.,Từ đơn là từ có nhiều hơn hai tiếng,0.6666666666666666,False
"Kiên trì, thông minh.","Tinh tế, vị tha.",0.0,True
"Gần mực thì đen, gần đèn thì sáng.","Có công mài sắt, có ngày nên kim.",0.0,True
Xác định kết quả,Xác định cách thức.,0.5,True
Nhân cách hóa,Ẩn dụ,0.0,True
"Bức chân dung của con người Việt Nam nỗ lực, kiên trì.","Bức chân dung của con người Việt Nam chịu thương, chịu khó.",0.6666666666666666,False
Nhân cách hóa,Nhân hóa,0.8,False
Dế Mèn và Dế Choắt cùng xây tổ. ,Dế Choắt bị chị Cốc mổ.,0.2857142857142857,True
Cụm trạng từ,Cụm động từ,0.6666666666666666,False
Đôi chân. ,Đôi chân,1.0,False
"Dựa trên mối quan hệ tương trợ giữa các sự vật, hiện tượng.","Dựa trên mối quan hệ tương phản giữa các sự vật, hiện tượn",0.8461538461538461,False
Nhạt nhẽo,Bữa tối,0.0,True
"Làm hiện ra trước mắt những đặc điểm nổi bật của một sự vật, sự việc, con người",Bộc lộ rõ năng lực quan sát của người viết,0.1428571428571428,True
Màu xanh biêng biếc,Màu xanh lá mạ,0.5,True
Nguyễn Tuân ,Nguyễn Duy,0.5,True
Trắng ,Tối,0.0,True
Trăng bập bùng như ánh lửa đêm đông.,Trăng sáng dịu dàng như ánh sáng của ngọn đèn đường,0.3157894736842105,True
"Lời người em, ngôi thứ ba ","Lời người dẫn truyện, ngôi thứ hai",0.6153846153846153,False
Tả cảnh sông nước miền Trung,Tả cảnh quan vùng cực nam của Tổ quốc,0.2666666666666666,True
Gọi vật như đối với người ,Cả 3 đáp án trên,0.0,True
Trong thời kì chống Mỹ ,Khi đất nước hòa bình,0.0,True
Thể thơ tự do ,Thể tứ tuyệt,0.2857142857142857,True
Ẩn dụ chuyển đổi cảm giác,Ẩn dụ phẩm chất,0.4,True
Biểu cảm kết hợp với tự sự và miêu tả,Biểu cảm,0.3333333333333333,True
Bố em phải lao động trong trời mưa,"Bố là người dũng cảm, can trường",0.1333333333333333,True
Phép hoán dụ lấy dấu hiệu của sự vật để gọi tên sự vật,Phép hoán dụ lấy vật chứa đựng để gọi vật bị chứa đựng,0.5925925925925927,False
Lấy vật chứa đựng để gọi toàn thể,Lấy dấu hiệu để gọi đối tượng,0.3999999999999999,True
Thể thơ ,Thể truyện ngắn,0.4,True
Mặt trời ló rạng trên mặt biển vẫn còn hơi sương.,Nắng e ấp trên các cành cây còn ướt đẫm hơi sương.,0.3478260869565217,True
Bình dị,Giản dị,0.5,True
Bà đỡ Trần người huyện Đông Triều.,Có một con ếch sống lâu trong giếng cạn,0.0,True
Thiếu trạng từ,Thiếu cả chủ ngữ và vị ngữ,0.2,True
Cốt truyện mang màu sắc dân gian hoặc dã sử,Nhân vật xuất hiện theo hàng trạng nhân vật,0.0,True
Chức phán sự đền Tản Viên,"Ca ngợi tinh thần khảng khái, cương trực, dám đấu tranh chống lại cái ác trừ hại cho dân",0.0,True
Sử thi,Cổ tích,0.0,True
Thần thoại về các vị thần; Thần thoại về các vị anh hùng,Thần thoại suy nguyên; Thần thoại về các vị anh hùng,0.7500000000000001,False
Thời gian tuần hoàn,Thời gian cụ thể,0.5,True
Con người,Bán thần,0.0,True
"Ý nghĩa và giá trị nội dung, tư tưởng","Giá trị nội dung, tư tưởng",0.8,False
Thần thoại,Truyện thơ,0.0,True
Văn học dân gian ,Truyện ngụ ngôn,0.0,True
"Ông Đếm sao, ông Tát bể, ông Kể sao, ông Đào sông, ông Xây rú, ông Trụ Trời ","Ông Tát bể, ông Kể sao, ông Đào sông, ông Xây rú, ông Trụ Trời",0.9090909090909092,False
Ngọc Hoàng,Trời,0.0,True
Đều kể về những sự kiện quan trọng trong lịch sử của một cộng đồng ,"Đều sử dụng ngôn ngữ có vần, nhịp",0.1739130434782609,True
Thần thoại,Truyện thơ,0.0,True
1935,Trong tù ở Thái Lan,0.0,True
"""Truyện và kí""",Chiếc lư đồng mắt cua,0.0,True
"Cảnh trong tác phẩm được xây dựng bằng nghệ thuật tương phản, làm nổi bật sự đối lập gay gắt giữa cái đẹp và cái xấu, cái thiện và cái ác, tính cách và hoàn cảnh","Khắc họa tính cách nhân vật - nhân vật được dựng lên bằng bút pháp lý tưởng hóa cảm hứng lãng mạn, ngôn ngữ giàu tính tạo hình",0.1269841269841269,True
Bộc lộ tấm lòng yêu nước thầm kín của nhà văn Nguyễn Tuân,"Khắc họa thành công hình tượng Huấn Cao – một con người tài hoa, có cái tâm trong sáng và khí phách hiên ngang bất khuất",0.0,True
Phân tích,Chứng minh,0.0,True
"Bài văn nghị luận tác phẩm truyện hoặc đoạn trích phải dựa trên những nhận xét, đánh giá khách quan về tác phẩm ","Bài nghị luận về một tác phẩm truyện ( hoặc đoạn trích) cần có bố cục mạch lạc, có lời văn chính xác, gợi cảm",0.3829787234042554,True
5 phần ,5 phần,1.0,False
Giới thiệu tác phẩm và nêu ý kiến đánh giá,Khẳng định giá trị của tác phẩm,0.2352941176470588,True
2,1,0.0,True
"Thần thoại suy nguyên, thần thoại sáng tạo và thần thoại anh hùng","Thần thoại sáng tạo, thần thoại anh hùng",0.761904761904762,False
Cả 3 đáp án trên đều đúng,Con người mới,0.0,True
Bốn ,Bốn,1.0,False
Âu vàng,Ngựa đá,0.0,True
"Phòng hỏa, bảo mật, thi nhân, hậu đãi","Hậu tạ, cường quốc, thiên thư, tái phạm",0.125,True
"Là những từ được mượn từ tiếng Hán, trong đó tiếng để cấu tạo từ Hán Việt được gọi là yếu tố Hán Việt",Cả A và B đều đúng,0.0,True
"Bài nghị luận về một tác phẩm truyện ( hoặc đoạn trích) cần có bố cục mạch lạc, có lời văn chính xác, gợi cảm","Những nhận xét, đánh gái phải xuất phát từ nội dung và tính cách, số phận nhân vật, và nghệ thuật trong tác phẩm",0.0833333333333333,True
5 phần ,5 phần,1.0,False
Giới thiệu tác phẩm và nêu ý kiến đánh giá ,Tất cả các phương án trên,0.0,True
Tóm tắt lại các điểm chính và đưa ra kết luận ,Nêu các luận điểm chính về nội dung và nghệ thuật,0.3636363636363636,True
Phân tích các nhân vật và động cơ của họ,Vận dụng các phép lập luận phù hợp,0.1111111111111111,True
Giới thiệu về ông giáo,Giới thiệu về Lão Hạc,0.6,False
Nêu các luận điểm chính về nhân vật,"Phân tích, chứng minh bằng các luận cứ tiêu biểu và xác thực",0.1904761904761905,True
Có tính thuyết phục và chặt chẽ ,Phải tìm những nhận xét của các chuyên gia để đưa vào bài làm,0.0,True
Tác giả,Chủ đề,0.0,True
Tóm tắt lại các ý chính,Giới thiệu tác phẩm và ý kiến đánh giá sơ bộ,0.1176470588235294,True
Nguyễn Trãi ,Hy Văn,0.0,True
"Nguyễn Trãi sinh năm 1380, mất năm 1442",Thân mẫu là Trần Thị Thái - con quan Tư đồ Trần Nguyên Đán,0.0,True
Lê Lai,Nguyễn Huệ,0.0,True
"Bài văn nghị luận được viết ra vì đại nghiệp, đại sự",Bài văn nghị luận được viết bằng văn biền ngẫu có độ dài và dung lượng lớn,0.4137931034482758,True
(1) – (3) – (4) – (2),(1) – (4) – (2) – (3),0.7142857142857143,False
"Bài văn nghị luận được vua chúa, thủ lĩnh dùng để công bố những việc trọng đại đến muôn dân","Bài văn nghị luận được vua chúa, thủ lĩnh dùng để công bố một việc, một vấn đề gì đó",0.7,False
Chủ trương cai trị tàn bạo,Tội ác của giặc,0.0,True
Tổng kết toàn diện cuộc kháng chiến chống quân Minh,Tố cáo tội ác của quân xâm lược,0.1111111111111111,True
Giữa lúc tác giả đang ra sức giúp vua Lê xây dựng đất nước,Khi cuộc kháng chiến chống quân Minh vừa kết thúc thắng lợi,0.0,True
Bánh trôi nước,Tụng giá hoàn kinh sư,0.0,True
Dễ gì có được âm thanh tiếng đàn như cây đàn của vua Ngu ,Thật là khó để có được cây đàn của vua Ngu,0.56,False
Người cầm quyền,Người đại diện chính nghĩa,0.25,True
Người có tư tưởng hiện thực ,Người có khả năng tưởng tượng độc đáo,0.4285714285714285,True
Hạnh phúc,Thong thả,0.0,True
vui mừng,Thanh đã nhớ đến đến câu chuyện của tuổi thơ ngày mà Thanh thường hay chơi dưới gốc nhặt hoa,0.0,True
"Khi trông thấy bóng cây hoàng lan, Thanh đã nghĩ đến Nga và gọi vui vẻ",Kỷ niệm đáng nhớ là ngày cả hai cùng nhặt hoàng lan rơi: Thanh hỏi cô Nga có còn hay đi nhặt hoàng lan rơi nữa không,0.1860465116279069,True
cây hoàng lan,"Đây là loài cây có trong vườn nhà Thanh, gắn với tuổi thơ của Thanh. “Dưới bóng hoàng lan” là dưới gốc cây ấy, trong làn hương hoa ấy, có người bà vẫn yêu thương Thanh, có cô Nga",0.0952380952380952,True
Anh ,Việt Nam,0.0,True
An-tôn Páp-lô-vích Sê-khốp,Bunin,0.0,True
Hài hước ,Nghị luận,0.0,True
Thực vật,Đa dạng sinh học,0.0,True
365 ngày ,Hai năm rưỡi,0.0,True
Trái Đất sẽ chỉ là một hành tinh đá,Trái Đất sẽ biến thành sao Hỏa,0.375,True
Tuồng,Tuồng,1.0,False
Tính tổng hợp,Tính biểu cảm,0.3333333333333333,True
Đạo Nho,Đạo Hòa Hảo,0.4,True
Tín ngưỡng thờ Mẫu,Tín ngưỡng thờ Thành Hoàng,0.6666666666666665,False
Bà Phạm Thị Trân,Ông Đào Duy Từ,0.0,True
Biểu trưng cho hạnh phúc,Biểu trưng cho sự sống lâu,0.5454545454545454,False
Văn hóa,Lịch sử,0.0,True
Anh,Brazil,0.0,True
William Shakespeare,Bunin,0.0,True
Ngôi nhà là hình ảnh được sử dụng để nói về mối quan hệ giữa con người và tự nhiên,Ngôi nhà là hình ảnh được sử dụng để nói về mối quan hệ giữa con người và không tự nhiên,0.975609756097561,False
Anh,Brazil,0.0,True
Puskin,Bunin,0.0,True
Hướng đi,Chiều hướng,0.5,True
Con đường không chọn,"Nếu đặt tên là Con đường tôi chọn, người đọc sẽ có cảm nhận bài thơ mang tính cá nhân mà không phổ quát",0.2142857142857142,True
Không có ý nghĩa gì cả,"“Tiếc rằng ta không thể chọn cả hai” nên nhà thơ sau khi “đứng một thời gian dài” đã chọn lối gần là con “đường nhiều cỏ, lối mòn như chưa có”",0.1052631578947368,True
Ngỗng mẹ dang đôi cánh che phủ đàn con của mình,Một con cáo tấn công đàn con,0.2222222222222222,True
],Dẫn ngỗng mẹ đi gặp bác sĩ,0.0,True
"Mẹ là người luôn yêu thương, bảo vệ chúng ta nên chúng ta phải biết quan tâm, chăm sóc mẹ, đáp lại tình thương đó",Không cần quan tâm đến cảm xúc của người khác,0.1142857142857142,True
<error>,"xanh non, thấp, chạy nhảy, bé nhỏ",0.0,True
],"Chăm sóc, ngôi nhà, quan tâm, chăm chỉ",0.0,True
Mùa đông,Mùa xuân,0.5,True
],Xà xuống,0.0,True
],Những dải sỏi cuội dính đất,0.0,True
Khua lách tách trong gió,Khua xào xạc trước khi từ giã thân mẹ đơn sơ,0.125,True
],Những tàu lá vắt vẻo mềm mại như cái đuôi gà,0.0,True
],Cảnh làng Dạ đẹp và đầy sức sống trong mùa xuân,0.0,True
559,525,0.0,True
700 + 20 + 8,700 + 2,0.4,True
Số nào chia cho 0 cũng bằng chính số đó.,Số nào nhân với 0 cũng bằng 0.,0.5555555555555556,False
90,90,1.0,False
Bốn,Một năm,0.0,True
Một trăm ba tư triệu không trăm chín mươi lăm nghìn ba trăm mười bốn.,Một trăm ba mươi tư triệu không trăm chín mươi năm nghìn ba trăm mười bốn.,0.9032258064516128,False
"Hàng trăm, lớp đơn vị. ","Hàng triệu, lớp triệu.",0.4444444444444445,True
$128 m^{2}$,$60 m^{2}$,0.5,True
128 cm,192 cm,0.5,True
128 000 đồng,52 000 đồng,0.6666666666666666,False
10 000 đồng ,120 000 đồng,0.6666666666666666,False
$\frac{7}{10000}$ ,$\frac{7}{10000}$,1.0,False
38,40,0.0,True
"45,3","45,03",0.0,True
40%,40%,1.0,False
125,50,0.0,True
$\frac{97}{7}$,$\frac{21}{7}$,0.0,True
"1,5 tấn","5,8 tấn",0.5,True
"3,8kg ","3,8kg",1.0,False
160,96,0.0,True
$10 cm^{2}$,$40 cm^{2}$,0.5,True
40 km/h,50 km/h,0.5,True
"0,005",5,0.0,True
"6,97; 7,08; 7,1; 8,09; 8,9","6,97 ; 7,08 ; 7,1 ; 8,9 ; 8,09",0.8000000000000002,False
1920 lít ,$288 dm^{3}$,0.0,True
$64 dm^{3}$,$16 dm^{2}$,0.0,True
45 km/h và 53 km/h,41 km/h và 49 km/h,0.6,False
109 km,21 km,0.5,True
"$127,1 m^{2}$",$144 m^{2}$,0.5,True
"31,4 cm",25 cm,0.5,True
$\frac{64}{19} - 3 = \frac{61}{19}$,$\frac{61}{16}$,0.0,True
$\frac{34}{15} \times \frac{3}{17} = \frac{34 \times 3}{15 \times 17} = \frac{102}{255}$ ,$\frac{17}{12}$,0.0,True
$\frac{4}{9}$ ,$\frac{1}{9}$,0.0,True
$\frac{12}{5}$,$\frac{3}{4}$,0.0,True
$\frac{15}{9}$,$\frac{5}{3}$,0.0,True
60%,12%,0.0,True
106 ,106,1.0,False
$2^{4} < 4^{2}$,$2^{4} > 4^{2}$,1.0,False
10000000,100000,0.0,True
101,98,0.0,True
15,{15; 17},0.6666666666666666,False
18; 24; 30; 46,24; 30; 46; 75,0.75,False
3 ,3,1.0,False
$2 \times 2 \times 3$ ,$3 \times 4$,0.25,True
15,7,0.0,True
140 ,35,0.0,True
$\frac{15}{4}$,$\frac{5}{2}$,0.0,True
45 phút,155 phút,0.5,True
1050,630,0.0,True
40%,19%,0.0,True
1,17,0.0,True
8 ,8,1.0,False
Ước chung lớn nhất của hai số tự nhiên a và b là ước của bội chung nhỏ nhất của chúng.,Bội chung của hai số tự nhiên a và b là bội của bội chung nhỏ nhất của chúng,0.8500000000000001,False
Hình vuông ABCD có hai cặp cạnh đối song song AB và BC; CD và AD.,Hình vuông ABCD có hai đường chéo bằng nhau: AC = BD.,0.3703703703703703,True
14,9,0.0,True
45678,34515,0.0,True
73,81,0.0,True
Tích của hai số thập phân dương là một số thập phân âm.,Tổng của hai số thập phân dương là một số thập phân dương.,0.8461538461538461,False
Tam giác đều có ba trục đối xứng.,Hình chữ nhật có tâm đối xứng là giao điểm của hai đường chéo.,0.2727272727272727,True
"131,30","131,31",0.0,True
4,16,0.0,True
2,2,1.0,False
MA = AB,MB + BA = MA,0.4,True
$3^{6}$,$3^{5}$,0.0,True
2,2,1.0,False
x = 8; y = 5,x = 0; y = 4,0.5,True
5,–135,0.0,True
"10,3%",10%,0.0,True
1,99/100,0.0,True
Mọi số hữu tỉ đều là số nguyên.,Mọi số nguyên đều là số tự nhiên.,0.625,False
0,0,1.0,False
$|x| \geq 0$,$|x|^{2} = x^{2}$,0.0,True
Hai góc không đối đỉnh thì không bằng nhau.,Hai góc bằng nhau thì đối đỉnh.,0.5,True
Đường thẳng đi qua trung điểm của đoạn thẳng AB là đường trung trực của đoạn thẳng AB.,Đường thẳng đi qua trung điểm của đoạn thẳng AB là đường trung trực của đoạn thẳng AB.,1.0,False
Tam giác vuông là tam giác có một góc có số đo bằng 90°.,Tam giác tù là tam giác có một góc có số đo lớn hơn 90°.,0.8275862068965518,False
$\frac{y_1}{y_2}=\frac{y_1}{y_2}; \frac{y_1}{y_3}=\frac{y_1}{y_3};\frac{y_2}{y_3}=\frac{y_2}{y_3}$,Hai đại lượng x và y tỉ lệ thuận với nhau.,0.0,True
Vận tốc trung bình của ô tô và quãng đường đi được của ô tô trên một thời gian cố định.,Số người và số ngày khi thực hiện một lượng công việc không đổi và năng suất lao động của mỗi người là như nhau.,0.0869565217391304,True
f(x) và g(x) có bậc khác nhau.,Không bao giờ.,0.0,True
P(x) chỉ có một nghiệm là x = 0,P(x) không có nghiệm.,0.5,True
$n = 3$ ,n = 0,0.5,True
],N,0.0,True
Số thập phân hữu hạn.,Số thập phân vô hạn không tuần hoàn.,0.6153846153846154,False
180°,60°,0.0,True
"0,6",$\frac{3}{5}$,0.0,True
$\frac{2}{-3}$,$\frac{2}{3}$,1.0,False
8,$\pm 8$,0.6666666666666666,False
Có ít nhất một đường thẳng song song với a.,Có hai đường thẳng song song với a.,0.7777777777777777,False
"1,516 ≈ 1,(516)","1,516 > 1,(516)",0.8,False
$-\frac{1}{2}$,-2,0.0,True
Dữ liệu định tính.,Dữ liệu không là số.,0.4444444444444445,True
$\frac{-13}4$,$\frac{-11}4$,0.0,True
$\hat{B}+\hat{C}=90^\circ$ ,$\hat{B}+\hat{C}=60^\circ$,0.0,True
"$a, b \in \mathbb{Q}; b \neq 0$","$a, b \in \mathbb{N}$",0.5454545454545454,False
$\hat{A} = 180^\circ - 2\hat{C}$,$\hat{B} = \hat{C}$,0.0,True
x = 2,x = 2,1.0,False
Hai cạnh AC và A'B' gọi là hai cạnh tương ứng,Hai góc B và C' gọi là hai góc tương ứng,0.6363636363636364,False
$\frac{-2}5$,$\frac{4}25$,0.0,True
Hai tam giác bằng nhau là hai tam giác có các cạnh bằng nhau và có các góc bằng nhau,"Hai tam giác có các góc tương ứng bằng nhau, các cạnh tương ứng bằng nhau thì hai tam giác đó bằng nhau",0.5116279069767442,False
AM + CN = AB,BM=AN,0.0,True
Nếu hai góc đối đỉnh thì chúng bằng nhau.,Nếu hai góc bù nhau thì tổng số đo của chúng bằng 180$^\circ$,0.5454545454545455,False
31 cm,48 cm,0.5,True
100^\circ$ ,$40^\circ$,0.0,True
x : y : z = a : b : c,a : b : c = z : y : x,0.5,True
x = 6; y = 4,x = 4; y = 6,0.5,True
100 g,168 g,0.5,True
a = 6,a = 18,0.5,True
2 x (4 + 2) x 3,4 x 3 x 2,0.5454545454545454,False
x = 2; y = 2,x = 2; y = 2,1.0,False
y tỉ lệ nghịch với x theo hệ số tỉ lệ k,x không tỉ lệ thuận với y,0.3157894736842105,True
5x + 13,x − 1,0.0,True
Số được chọn là số chẵn,Số được chọn là số nguyên tố,0.7692307692307692,False
(A + B) : C = A + B : C,(A + B) : C = A : C + B,0.8333333333333334,False
Cả (I) và (II) đúng. ,"Cả (I), (II), (III) đều sai.",0.5454545454545454,False
x = a là nghiệm của đa thức P(x) nếu P(0) = 0.,x = a là nghiệm của đa thức P(x) nếu P(0) = a.,0.9090909090909092,False
5 cm,5 cm,1.0,False
30 km/h ,20 km/h,0.5,True
NP = BC = 10 cm,NP = BC = 11 cm,0.75,False
12 cm,30 cm,0.5,True
4,4,1.0,False
"MA = MB, MC = MB.","MA < MB, MC > MB.",1.0,False
Tam giác đều.,Tam giác vuông cân.,0.5714285714285715,False
Cách đều ba đỉnh của ΔABD.,Trực tâm của ΔABC.,0.2,True
$\frac{5}{10}$,"0,8",0.0,True
Trực tâm ,Trung trực,0.5,True
67,200,0.0,True
Cách đều ba đỉnh của ΔABC.,Cách đều ba cạnh của ΔABC.,0.8333333333333334,False
$AH = BH$ ,IA = IB = IC,0.0,True
Đường phân giác của góc A.,Đường cao kẻ từ A.,0.3636363636363636,True
4 cm,2 cm,0.5,True
],"M = {Ánh, Huy, Hương, Hoa, Ngân}",0.0,True
$x\neq2$ ,"$x\neq0, x\neq-2$",0.6666666666666666,False
1,x + 4,0.0,True
6 cm ,$\sqrt{8}$ cm,0.5,True
$\frac{1-x^{2}}{x(1-x)}$,$-\frac{1+x}{x}$,0.0,True
Có hai cạnh bên bằng nhau.,Có 2 góc bằng nhau.,0.5454545454545454,False
$(x-y)(x^{2}-xy+y^{2})$,$(x-y)(x^{2}-xy+y^{2})$,1.0,False
Hình vuông ,Hình bình hành,0.4,True
0,(x-2)(x+2),0.0,True
$2xy$,$2x^{2}$,0.0,True
Biểu thức C chỉ phụ thuộc vào x. ,Biểu thức C chỉ phụ thuộc vào z.,0.875,False
7 cm,13 cm,0.5,True
1,0,0.0,True
7 cm,34 cm,0.5,True
3,1,0.0,True
11 cm,8 cm,0.5,True
202,452,0.0,True
2,2,1.0,False
3,3,1.0,False
$B = 0$,$B = \frac{-1}{x+2}$,0.5,True
x = -2; x = $\frac{1}{3}$,x = 2; x = $\frac{-1}{3}$,1.0,False
8,1,0.0,True
a = 6; b = −3,a = −6; b = −3,0.75,False
],m = −18,0.0,True
$x^{2} - 5$,$\frac{1}{x^{2}+1}$,0.0,True
a = 2,a = −1,0.5,True
4,9,0.0,True
$(x+1)^{2}$,$(x+1)^{2}$,1.0,False
10 ,-2,0.0,True
A = 0,A > 1,0.5,True
$\frac{1}{x-1}$,$\frac{1}{x-1}$,1.0,False
10 cm,12 cm,0.5,True
4 cm,7 cm,0.5,True
DE > FE > FB ,DE > FE > FB,1.0,False
Phương trình 8x (3x − 5) = 6 (3x − 5) có hai nghiệm cùng dương,Phương trình 8x(3x − 5) = 6(3x − 5)có hai nghiệm trái dấu,0.5185185185185186,False
"S = {-2, 2}",S = {32},0.4,True
BD = 4 cm; BC = 6 cm.,BD = 6 cm; BC = 6 cm.,0.8333333333333334,False
],S = {0; -1},0.0,True
m = 2 ,m = 2,1.0,False
$m^{2}<m^{3}$,$m^{2}<m^{3}$,1.0,False
4,0,0.0,True
a + c > b + d ,a + b > c + d,0.75,False
1 ,-5,0.0,True
Phương trình (1) có ít nghiệm hơn phương trình (2),Phương trình (1) có nhiều nghiệm hơn phương trình (2),0.9,False
ac = bc,ac > 0,0.5,True
5 - x < 1,3x + 1 < 4,0.3333333333333333,True
5,8,0.0,True
Bất phương trình có tập nghiệm S = {x ∈ R | x > 0} ,Bất phương trình có tập nghiệm S = {x < 0},0.8571428571428571,False
1,-2,0.0,True
m = -3,m = -6,0.5,True
"Với m = 1, đồ thị hàm số đi qua gốc tọa độ.","Với m > 1, hàm số y là hàm số nghịch biến.",0.4347826086956521,True
$5^{2}+7^{2}=(x+y)^{2}$,$5^{2} = x(x+y)$,0.0,True
"sin⁡α = 0,6",Kết quả khác,0.0,True
Đường thẳng đi qua O và vuông góc với xy ,Đường tròn tâm O bán kính là 8,0.2222222222222222,True
$y=-\sqrt{2}x-\sqrt{2}-2$ ,$y=\sqrt{2}x+\sqrt{2}-2$,1.0,False
Với x = 1,x = 0,0.4,True
Đồ thị hàm số y = mx + 2 cắt trục hoành tại điểm có hoành độ bằng 2 ,Đồ thị hàm số y = mx + 2 cắt trục tung tại điểm có tung độ bằng 1,0.8235294117647058,False
Có một trục đối xứng,Có một trục đối xứng,1.0,False
15 cm ,6 cm,0.5,True
(M; R = MC) ,(M; R = MA),0.6666666666666666,False
d > R + r,d = R + r,1.0,False
(0; -3),(0; 3),1.0,False
6 ,6,1.0,False
y = x,$y = \frac{-1}{2}x$,0.5,True
d = 2; d′ = 2,d = d′ = 2,0.8571428571428571,False
1 ,-3,0.0,True
Bên trong tam giác,Trong tam giác,0.8571428571428571,False
4,4,1.0,False
"(x ∈ R, y = 3x+1)","(x = y−1, y ∈ R)",0.6,False
36,100,0.0,True
Đường tròn tâm O bán kính OM,Đường thẳng AM,0.0,True
phân tán ,theo nhóm,0.0,True
DE ⋅ GHIK ,CBADE ⋅ GHIK,0.6666666666666666,False
không khí,trên cạn,0.0,True
Cạnh tranh,Cộng sinh,0.0,True
5' UUU 3'.,3' TTT 5'.,0.3333333333333333,True
sinh học phân tử ,tế bào học,0.2857142857142857,True
"0,4 ","0,1",0.0,True
sinh sản,tạo dòng thuần ,0.0,True
Tương tác cộng gộp,Tương tác cộng gộp,1.0,False
glucôzơ tham gia tổng hợp tinh bột.,"nuclêôtit (A, T, G, X) tham gia tổng hợp ADN.",0.4705882352941176,True
Cây thông ,trăn,0.0,True
Hóa thạch,Cơ quan thoái hóa,0.3333333333333333,True
15,14,0.0,True
pôliribôxôm. ,ADN,0.0,True
4,2,0.0,True
100% ,75%,0.0,True
Nước,Saccarôzo.,0.0,True
Đột biến,Đột biến,1.0,False
Công nghệ gen ,cây truyền phôi,0.0,True
$ab$ ,$\underline{Ab}$,0.0,True
(1) : màng xương ; (2) : vào trong.,(1) : màng xương ; (2) : ra ngoài.,0.6666666666666666,False
Không có nhân.,"Hình đĩa, lõm hai mặt.",0.0,True
một lần hít vào và một lần thở ra.,một lần hít vào hoặc một lần thở ra.,0.8888888888888888,False
"Tăng cường độ bám vào giá thể/ mặt đất khi di chuyển, giúp con người có những bước đi vững chãi, chắc chắn.","Làm giảm tác động lực, tránh được các sang chấn cơ học lên chi trên khi di chuyển.",0.1463414634146341,True
Nhân.,Dịch nhân.,0.6666666666666666,False
7 ,4,0.0,True
Mô biểu mô. ,Mô mỡ.,0.4,True
55%.,75%.,0.0,True
Lớp niêm mạc. ,Lớp màng bọc.,0.3333333333333333,True
glixêrol và axit béo. ,glixêrol và vitamin.,0.5714285714285715,False
Mô xương xốp.,Sụn bọc đầu xương.,0.2857142857142857,True
3.,"1, 2, 3.",0.5,True
600 cơ.,400 cơ.,0.5,True
"Vòng phản xạ được xây dựng từ 3 yếu tố : cơ quan thụ cảm, nơron trung gian và cơ quan phản ứng.",Cung phản xạ bao gồm vòng phản xạ và đường liên hệ ngược.,0.2285714285714286,True
họng và thanh quản,phế quản và mũi.,0.25,True
Nhóm máu O,Nhóm máu O.,1.0,False
Cholesterol. ,Phôtpholipit.,0.0,True
Trung khu của các phản xạ không điều kiện. ,Trung khu của các phản xạ có điều kiện.,0.8888888888888888,False
Lớp biểu bì.,Lớp mỡ dưới da.,0.2857142857142857,True
Tử cung.    ,Ống dẫn trứng. ,0.0,True
Sản sinh ra tinh trùng. ,Dẫn tinh trùng ra khỏi cơ thể.,0.3333333333333333,True
Điều hòa chu kỳ kinh nguyệt và sự rụng trứng. ,Kích thích sự sinh nhiệt của cơ thể và gây những biến đổi cơ thể ở tuổi dậy thì của nữ.,0.064516129032258,True
"Các tế bào thụ cảm thị giác, vùng thị giác.","Dây thần kinh thị giác, vùng thị giác.",0.5555555555555556,False
Eo răngviê và bao miêlin. ,Hạch thần kinh.,0.0,True
Hồi thái dương trên của thùy trán.,Hồi đỉnh lên của thùy đỉnh.,0.4615384615384615,True
"1, 2, 3, 5, 7.","1, 2, 4, 6, 8.",0.4000000000000001,True
Testosteron.,Anđôstêrôn.,0.0,True
Màng giác. ,Màng mạch.,0.5,True
"Điều hòa đường huyết, muối natri trong máu.",Tiết hoocmôn sinh dục.,0.0,True
Vitamin B1.,Vitamin B12.,0.5,True
Kích thích tuyến sữa hoạt động.,Kích thích tuyến giáp hoạt động.,0.8333333333333334,False
Vitamin B.,Vitamin C và K.    ,0.3333333333333333,True
Có hoạt tính sinh học cao.,Có hoạt tính sinh học cao nhưng dễ bị phân hủy trong dung môi.,0.6,False
Cây.,Cây chổi.,0.6666666666666666,False
Cây. ,Con báo.,0.0,True
4 ,4,1.0,False
cành mang lá hoặc cành mang hoa,lá hoặc cành mang hoa,0.8333333333333333,False
Cây đa,Ngũ gia bì,0.0,True
Mướp,Bưởi,0.0,True
Bạch đàn,Càng cua,0.0,True
Cây ăn quả,Gừng,0.0,True
Khí cacbonic ,Khí cacbônic,0.5,True
không bao giờ là hoa lưỡng tính ,"phần lớn là hoa lưỡng tính, một số ít là hoa đơn tính",0.4,True
biểu bì,lỗ khí,0.0,True
Nghiên cứu về điều kiện sống của sinh vật,Nghiên cứu về đặc điểm cấu tạo và hoạt động sống của sinh vật.,0.6086956521739131,False
Mô mạch,Mô rễ,0.5,True
Lá,Bó mạch,0.0,True
Màu xanh ,Màu vàng,0.5,True
hoa có các hạt phấn tự thụ phấn cho nhau,hoa có hạt phấn rơi vào đậu nhuỵ của một hoa khác cùng cây,0.3333333333333333,True
thoát hơi nước qua lá ,quang hợp ở lá,0.2222222222222222,True
Cánh hoa ,Đài,0.0,True
